,date,context,title,file,folder,link,notes,datetime,We,I,You,They,He/She,wordcount,I/We,Sum,Covid,referendum_binary,effect_binary
337,01.10.2020,Grand National Assembly Opening,Opening Speeches of the 27th Term 4th Legislative Year of the Grand National Assembly of Turkey,PresSpeech338.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/122222/tbmm-27-donem-4-yasama-yili-acilis-konusmalari,,2020-10-01,44.20570623,5.988023952,1.232828461,7.044734061,0.176118352,5678,0.135458167,58.64741106,1,0,1
339,26.09.2020,Opening Ceremony,Speech at the Factory Collective Opening Ceremony,PresSpeech340.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/122192/fabrika-toplu-acilis-toreni-nde-yaptiklari-konusma,,2020-09-26,59.96691481,8.684863524,2.067824648,5.789909016,1.240694789,2418,0.144827586,77.75020678,1,0,1
342,21.09.2020,Speech After the Cabinet Meeting,Speech After the Cabinet Meeting,PresSpeech343.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/122151/kabine-toplantisinin-ardindan-yaptiklari-konusma,,2020-09-21,52.57363061,6.055601431,1.376273053,6.881365263,1.926782274,3633,0.115183246,68.81365263,1,0,1
343,19.09.2020,Opening Ceremony,Speech at the 5th Section Opening Ceremony of the Northern Marmara Motorway,PresSpeech344.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/122136/kuzey-marmara-otoyolu-5-kesim-acilis-toreni-nde-yaptiklari-konusma,,2020-09-19,41.07142857,5.803571429,5.803571429,3.125,0.0,2240,0.141304348,55.80357143,1,0,1
349,07.09.2020,Speech After the Cabinet Meeting,Speech After the Cabinet Meeting,PresSpeech350.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/122078/kabine-toplantisinin-ardindan-yaptiklari-konusma-,,2020-09-07,58.27447023,6.559031282,0.756811302,6.054490414,0.0,3964,0.112554113,71.64480323,1,0,1
350,05.09.2020,Opening Ceremony,Speech Delivered at the Opening Ceremony of Göztepe City Hospital,PresSpeech351.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/122045/goztepe-sehir-hastanesi-acilis-toreni-nde-yaptiklari-konusma,,2020-09-05,57.48865356,5.547150782,1.008572869,9.581442259,3.530005043,1983,0.096491228,77.15582451,1,0,1
351,04.09.2020,Opening Ceremony,Speech at the Ankara-Niğde Highway Opening Ceremony,PresSpeech352.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/122042/ankara-nigde-otoyolu-acilis-toreni-nde-yaptiklari-konusma-,,2020-09-04,53.54969574,8.113590264,2.839756592,4.056795132,0.0,2465,0.151515152,68.55983773,1,0,1
352,02.09.2020,Opening Ceremony,Speech at the 2020-2021 Judicial Year Opening Ceremony,PresSpeech353.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/122009/2020-2021-adli-yil-acilis-toreni-nde-yaptiklari-konusma,,2020-09-02,44.7414294,7.553747821,1.743172574,6.101104009,0.290528762,3442,0.168831169,60.42998257,0,0,1
353,31.08.2020,Opening Ceremony,Speech at the Hunting Season Opening Ceremony,PresSpeech354.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/122015/av-sezonu-acilis-toreni-nde-yaptiklari-konusma,,2020-08-31,66.55192197,17.21170396,9.75329891,4.589787722,0.0,1743,0.25862069,98.10671256,1,0,1
354,31.08.2020,Public Address,Public Addresses in Giresun Dereli,PresSpeech355.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/122012/giresun-dereli-de-halka-hitaplari,,2020-08-31,34.3417825,15.12673753,7.767784137,8.585445626,2.452984464,2446,0.44047619,68.27473426,0,0,1
356,30.08.2020,Opening Ceremony,"Speech at the Opening Ceremony of Roketsan Satellite Launch, Space Systems and Advanced Technologies Research Center and Explosive Raw Material Production Facility",PresSpeech357.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/122001/roketsan-uydu-firlatma-uzay-sistemleri-ve-ileri-teknolojiler-arastirma-merkezi-ile-patlayici-hammadde-uretim-tesisi-acilis-toreni-nde-yaptiklari-konusma,,2020-08-30,48.83227176,9.907997169,2.476999292,4.953998585,0.707714084,2826,0.202898551,66.87898089,0,0,1
357,29.08.2020,Opening Ceremony,Technology Oriented Industry Move Speech at the Opening Ceremony of MESS Technology Center and 40 Factories,PresSpeech358.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/121998/teknoloji-odakli-sanayi-hamlesi-mess-teknoloji-merkezi-ve-40-fabrika-acilis-toreni-nde-yaptiklari-konusma,,2020-08-29,50.42546486,10.40025213,2.521273243,4.412228175,2.206114088,3173,0.20625,69.96533249,1,0,1
358,26.08.2020,Manzikert Victory,Speech Delivered at the Celebration Ceremony of the 949th Anniversary of the Manzikert Victory,PresSpeech359.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/121920/malazgirt-zaferi-nin-949-yil-donumu-kutlama-toreni-nde-yaptiklari-konusma,,2020-08-26,46.86851929,7.465781833,3.732890917,11.19867275,3.318125259,2411,0.159292035,72.58399005,1,0,1
359,24.08.2020,Speech After the Cabinet Meeting,Speech After the Cabinet Meeting,PresSpeech360.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/121903/kabine-toplantisinin-ardindan-yaptiklari-konusma,,2020-08-24,49.14933837,9.073724008,2.457466919,17.20226843,0.56710775,5290,0.184615385,78.44990548,1,0,1
362,19.08.2020,Opening Ceremony,Speech at the Opening Ceremony of Kalyon Solar Technologies Factory,PresSpeech363.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/121905/kalyon-gunes-teknolojileri-fabrikasi-acilis-toreni-nde-yaptiklari-konusma,,2020-08-19,50.09276438,12.98701299,1.113172542,1.113172542,0.0,2695,0.259259259,65.30612245,1,0,1
363,15.08.2020,Opening Ceremony,His Speech at the Rize Collective Opening Ceremony,PresSpeech364.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/121881/rize-toplu-acilis-toreni-nde-yaptigi-konusma,,2020-08-15,59.18367347,10.71428571,3.06122449,4.591836735,2.040816327,1960,0.181034483,79.59183673,1,0,1
364,10.08.2020,Speech After the Cabinet Meeting,Speech After the Cabinet Meeting,PresSpeech365.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/120785/kabine-toplantisinin-ardindan-yaptiklari-konusma-,,2020-08-10,44.64766003,8.606777838,1.613770845,4.572350726,0.268961807,3718,0.192771084,59.70952125,1,0,1
365,09.08.2020,Opening Ceremony,Speech at the Opening Ceremony of TÜBİTAK Centers of Excellence,PresSpeech366.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/120769/tubitak-mukemmeliyet-merkezleri-acilis-toreni-nde-yaptiklari-konusma,,2020-08-09,62.22222222,7.676767677,2.02020202,2.424242424,0.0,2475,0.123376623,74.34343434,1,0,1
366,09.08.2020,Opening Ceremony,His Speech at the Opening Ceremony of Kocaeli University Health Facilities and Research Centers,PresSpeech367.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/120783/kocaeli-universitesi-saglik-tesisleri-ve-arastirma-merkezleri-acilis-toreninde-yaptigi-konusma,,2020-08-09,50.03679176,15.45253863,4.415011038,8.830022075,0.735835173,1359,0.308823529,79.47019868,1,0,1
367,28.07.2020,Opening Ceremony,Speech at the 2nd Stage Ceremony of the Sumela Monastery and the Opening Ceremony of the Trabzon Hagia Sophia Mosque After Restoration,PresSpeech368.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/120738/sumela-manastiri-2-etap-toreni-ve-trabzon-ayasofya-camii-restorasyon-sonrasi-acilis-toreni-nde-yaptiklari-konusma,,2020-07-28,37.19776813,9.299442033,6.199628022,9.919404836,0.619962802,1613,0.25,63.23620583,1,0,1
368,27.07.2020,Speech After the Cabinet Meeting,Speech After the Cabinet Meeting,PresSpeech369.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/120733/kabine-toplantisinin-ardindan-yaptiklari-konusma,,2020-07-27,55.44475469,9.772636617,7.379337854,6.781013163,1.595532509,5014,0.176258993,80.97327483,1,0,1
369,26.07.2020,Opening Ceremony,Speech Delivered at the Opening Ceremony of the New Service Building of the National Intelligence Organization Istanbul Regional Presidency,PresSpeech370.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/120720/milli-istihbarat-teskilati-istanbul-bolge-baskanligi-yeni-hizmet-binasi-acilis-toreni-nde-yaptiklari-konusma,,2020-07-26,44.96325119,6.485084306,1.297016861,4.755728491,1.297016861,2313,0.144230769,58.79809771,0,0,1
370,25.07.2020,Opening Ceremony,Speech Delivered at the Opening Ceremony of Amasya Ring Road,PresSpeech371.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/120719/amasya-cevre-yolu-acilis-toreni-nde-yaptiklari-konusma,,2020-07-25,67.14801444,7.220216606,4.332129964,2.166064982,2.888086643,1385,0.107526882,83.75451264,1,0,1
373,15.07.2020,National Address,Address to the Nation,PresSpeech374.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/120648/millete-seslenis-konusmasi,,2020-07-15,49.30232558,10.69767442,3.255813953,11.1627907,0.465116279,2150,0.216981132,74.88372093,0,0,1
376,14.07.2020,Speech After the Cabinet Meeting,Speech After the Cabinet Meeting,PresSpeech377.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/120644/kabine-toplantisinin-ardindan-yaptiklari-konusma,,2020-07-14,48.79238839,9.026591852,0.975847768,3.903391071,0.975847768,4099,0.185,63.67406685,1,0,1
377,11.07.2020,Opening Ceremony,Speech at the Opening Ceremony of Botan Stream Begendik Bridge,PresSpeech378.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/120599/botan-cayi-begendik-koprusu-acilis-toreni-nde-yaptiklari-konusma,,2020-07-11,57.11147721,10.98297639,2.745744097,5.491488193,2.196595277,1821,0.192307692,78.52828116,1,0,1
378,10.07.2020,National Address,Address to the Nation,PresSpeech379.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/120589/millete-seslenis-konusmasi-,,2020-07-10,18.96051751,6.915012269,4.015168414,5.799687709,11.15324559,4483,0.364705882,46.8436315,0,0,1
379,05.07.2020,Opening Ceremony,Speech Delivered at the Collective Opening Ceremony of Hydroelectric Production Facilities,PresSpeech380.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/120582/hidroelektrik-uretim-tesislerinin-toplu-acilis-toreni-nde-yaptiklari-konusma,,2020-07-05,67.05670567,8.100810081,0.900090009,2.250225023,0.0,2222,0.120805369,78.30783078,1,0,1
380,04.07.2020,Opening Ceremony,Eagle Dr. Speech at the Opening Ceremony of Lütfi Kırdar City Hospital,PresSpeech381.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/120580/kartal-dr-lutfi-kirdar-sehir-hastanesi-acilis-toreni-nde-yaptiklari-konusma,,2020-07-04,40.8266129,14.61693548,6.048387097,4.536290323,8.568548387,1984,0.358024691,74.59677419,1,0,1
381,04.07.2020,Opening Ceremony,Speech at the Opening Ceremony of the Ministry of Treasury and Finance Tax Inspection Board - Revenue Administration Ataşehir Service Building,PresSpeech382.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/120581/hazine-ve-maliye-bakanligi-vergi-denetim-kurulu-gelir-idaresi-baskanligi-atasehir-hizmet-binasi-acilis-toreni-nde-yaptiklari-konusma,,2020-07-04,45.87155963,8.71559633,1.376146789,6.422018349,1.376146789,2180,0.19,63.76146789,1,0,1
385,29.06.2020,Speech After the Cabinet Meeting,Speech After the Cabinet Meeting,PresSpeech386.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/120512/kabine-toplantisinin-ardindan-yaptiklari-konusma,,2020-06-29,59.67741935,5.483870968,0.967741935,8.064516129,0.0,3100,0.091891892,74.19354839,1,0,1
388,20.06.2020,Opening Ceremony,Speech Delivered at the Opening Ceremony of Marmara University Hospital,PresSpeech389.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/120470/marmara-universitesi-hastanesi-acilis-toreni-nde-yaptiklari-konusma,,2020-06-20,54.73684211,8.421052632,1.052631579,14.21052632,4.210526316,1900,0.153846154,82.63157895,1,0,1
389,20.06.2020,Opening Ceremony,Speech at the Kars Dam Opening Ceremony,PresSpeech390.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/120466/kars-baraji-acilis-toreni-nde-yaptiklari-konusma,,2020-06-20,56.59340659,8.241758242,3.296703297,0.549450549,0.0,1820,0.145631068,68.68131868,1,0,1
391,14.06.2020,Opening Ceremony,"Speech at the Opening Ceremony of Istanbul Airport's 3rd Independent Runway, State Guesthouse and Mosque",PresSpeech392.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/120434/istanbul-havalimani-3-bagimsiz-pisti-devlet-konukevi-ve-camii-acilis-toreni-nde-yaptiklari-konusma,,2020-06-14,52.2331567,9.841029523,3.40651022,5.299015897,1.135503407,2642,0.188405797,71.91521575,1,0,1
392,09.06.2020,Speech After the Cabinet Meeting,Speech After the Cabinet Meeting,PresSpeech393.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/120416/kabine-toplantisinin-ardindan-yaptiklari-konusma,,2020-06-09,51.3601741,4.134929271,1.741022851,6.093579978,0.870511425,4595,0.080508475,64.20021763,1,0,1
394,05.06.2020,Opening Ceremony,Speech at the Public Gardens Opening Ceremony,PresSpeech395.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/120389/millet-bahceleri-toplu-acilis-toreni-nde-yaptiklari-konusma,,2020-06-05,55.49664192,9.544008484,3.534817957,8.130081301,0.0,2829,0.171974522,76.70554966,1,0,1
396,31.05.2020,Opening Ceremony,Hadimkoy Dr. Speech at the Opening Ceremony of İsmail Niyazi Kurtulmuş Hospital,PresSpeech397.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/120347/hadimkoy-dr-ismail-niyazi-kurtulmus-hastanesi-acilis-toreni-nde-yaptiklari-konusma,,2020-05-31,42.1865716,11.28936423,2.970885324,11.8835413,13.66607249,1683,0.267605634,81.99643494,0,0,1
397,31.05.2020,Opening Ceremony,prof. Dr. Speech at the Opening Ceremony of Murat Dilmener Emergency Hospital,PresSpeech398.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/120341/prof-dr-murat-dilmener-acil-durum-hastanesi-acilis-toreni-nde-yaptiklari-konusma,,2020-05-31,49.3765586,10.97256858,2.493765586,2.493765586,7.481296758,2005,0.222222222,72.81795511,1,0,1
400,29.05.2020,Opening Ceremony,prof. Dr. Speech Delivered at the Opening Ceremony of Feriha Öz Emergency Hospital,PresSpeech401.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/120324/prof-dr-feriha-oz-acil-durum-hastanesi-acilis-toreni-nde-yaptiklari-konusma,,2020-05-29,47.84280222,10.25202905,4.698846647,9.397693293,4.27167877,2341,0.214285714,76.46304998,1,0,1
401,28.05.2020,Speech After the Cabinet Meeting,Speech After the Cabinet Meeting,PresSpeech402.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/120317/kabine-toplantisinin-ardindan-yaptiklari-konusma,,2020-05-28,51.17056856,8.695652174,1.672240803,5.351170569,1.337792642,2990,0.169934641,68.22742475,1,0,1
402,27.05.2020,Opening Ceremony,Speech at the Opening Ceremony of Democracy and Freedoms Island,PresSpeech403.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/120308/demokrasi-ve-ozgurlukler-adasi-nin-acilis-toreni-nde-yaptiklari-konusma,,2020-05-27,31.36155023,6.374298827,3.059663437,20.6527282,3.31463539,3922,0.203252033,64.76287608,1,0,1
403,21.05.2020,Opening Ceremony,Başakşehir Çam and Sakura City Hospital Speech at the Opening Ceremony,PresSpeech404.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/120283/basaksehir-cam-ve-sakura-sehir-hastanesi-acilis-toreni-nde-yaptiklari-konusma,,2020-05-21,39.19007185,24.82037884,3.919007185,9.797517962,0.653167864,1531,0.633333333,78.3801437,1,0,1
407,18.05.2020,Speech After the Cabinet Meeting,Speech After the Cabinet Meeting,PresSpeech408.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/120258/-kabine-toplantisinin-ardindan-yaptiklari-konusma,,2020-05-18,50.10254908,9.082918254,0.878992089,7.910928802,0.878992089,3413,0.18128655,68.85438031,1,0,1
409,11.05.2020,Speech After the Cabinet Meeting,Speech After the Cabinet Meeting,PresSpeech410.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/119234/kabine-toplantisinin-ardindan-yaptiklari-konusma,,2020-05-11,54.07565264,7.458710709,1.598295152,10.38891849,0.0,3754,0.137931034,73.52157698,1,0,1
411,04.05.2020,Speech After the Cabinet Meeting,Speech After the Cabinet Meeting,PresSpeech412.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/119208/kabine-toplantisi-nin-ardindan-yaptiklari-konusma,,2020-05-04,43.84283661,7.666506948,8.385241974,8.864398658,0.479156684,4174,0.174863388,69.23814087,1,0,1
412,28.04.2020,Speech After the Cabinet Meeting,Speech After the Cabinet Meeting,PresSpeech413.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/119182/kabine-toplantisi-nin-ardindan-yaptiklari-konusma,,2020-04-28,41.04202507,12.04227083,3.440648808,8.60162202,7.864340133,4069,0.293413174,72.99090686,1,0,1
413,23.04.2020,Children's Day,23 April National Sovereignty and Children's Day Speech,PresSpeech414.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/119162/23-nisan-ulusal-egemenlik-ve-cocuk-bayrami-konusmasi,,2020-04-23,71.32459971,24.74526929,1.455604076,2.911208151,4.366812227,687,0.346938776,104.8034934,1,0,1
414,20.04.2020,Speech After the Cabinet Meeting,Speech After the Cabinet Meeting,PresSpeech415.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/119147/kabine-toplantisinin-ardindan-yaptiklari-konusma,,2020-04-20,42.72151899,6.555153707,1.808318264,10.84990958,0.0,4424,0.153439153,61.93490054,1,0,1
416,13.04.2020,Speech After the Cabinet Meeting,Speech After the Cabinet Meeting,PresSpeech417.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/118131/kabine-toplantisinin-ardindan-yaptiklari-konusma,,2020-04-13,44.3587271,9.964641594,4.821600771,9.643201543,1.285760206,3111,0.224637681,70.07393121,1,0,1
418,06.04.2020,Speech After the Cabinet Meeting,Statement to the Nation After the Cabinet Meeting,PresSpeech419.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/118106/kabine-toplantisinin-ardindan-ulusa-seslenis-konusmasi,,2020-04-06,55.61613959,7.270083606,2.908033442,9.451108688,0.0,2751,0.130718954,75.24536532,1,0,1
428,11.03.2020,AKP Group Talk,Speech at the AK Party Group Meeting,PresSpeech429.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/117006/ak-parti-grup-toplantisi-nda-yaptiklari-konusma,,2020-03-11,39.45421667,11.17869472,7.562058195,7.890843334,7.890843334,6083,0.283333333,73.97665626,1,0,1
429,08.03.2020,Opening Ceremony,Speech at the Opening Ceremony of the Kınalı-Odayeri Section of the Northern Marmara Motorway,PresSpeech430.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/116965/kuzey-marmara-otoyolu-kinali-odayeri-kesimi-acilis-toreni-nde-yaptiklari-konusma-,,2020-03-08,53.69928401,8.651551313,9.546539379,8.651551313,2.088305489,3352,0.161111111,82.6372315,0,0,1
431,08.03.2020,Public Address,Public Addresses in Silivri,PresSpeech432.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/116987/silivri-de-halka-hitaplari,,2020-03-08,63.74501992,11.95219124,18.32669323,8.764940239,6.374501992,1255,0.1875,109.1633466,0,0,1
432,04.03.2020,AKP Group Talk,Speech at the AK Party Group Meeting,PresSpeech433.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/116913/ak-parti-grup-toplantisi-nda-yaptiklari-konusma,,2020-03-04,31.8079212,8.824132978,8.824132978,9.439770162,8.824132978,4873,0.277419355,67.72009029,0,0,1
437,26.02.2020,AKP Group Talk,Speech at the AK Party Group Meeting,PresSpeech438.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/116823/ak-parti-grup-toplantisi-nda-yaptiklari-konusma,,2020-02-26,36.16532721,9.567546881,5.740528129,11.67240719,8.03673938,5226,0.264550265,71.18254879,0,0,1
439,22.02.2020,Public Address,Public Addresses in Bergama District of Izmir,PresSpeech440.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/116782/izmir-in-bergama-ilcesi-nde-halka-hitaplari,,2020-02-22,53.05682736,12.65822785,10.50363587,5.925127929,3.770535955,3713,0.23857868,85.91435497,0,0,1
441,22.02.2020,Opening Ceremony,Speech at the Menemen – Aliağa – Çandarlı Highway Opening Ceremony,PresSpeech442.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/116773/menemen-aliaga-candarli-otoyolu-acilis-toreni-nde-yaptiklari-konusma,,2020-02-22,64.73594549,8.517887564,5.394662124,4.258943782,2.271436684,3522,0.131578947,85.17887564,0,0,1
442,20.02.2020,Opening Ceremony,Speech at the Presidential National Library Opening Ceremony,PresSpeech443.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/116742/cumhurbaskanligi-millet-kutuphanesi-acilis-toreni-nde-yaptiklari-konusma,,2020-02-20,36.95976155,14.00894188,7.153502235,7.749627422,5.66318927,3355,0.379032258,71.53502235,0,0,1
443,19.02.2020,AKP Group Talk,Speech at the AK Party Group Meeting,PresSpeech444.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/116723/ak-parti-grup-toplantisi-nda-yaptiklari-konusma,,2020-02-19,35.27738265,9.672830725,5.974395448,10.09957326,3.556187767,7030,0.274193548,64.58036984,0,0,1
444,16.02.2020,Opening Ceremony,Speech Delivered at the Opening Ceremony of the 2nd Stage of Technopark-Istanbul,PresSpeech445.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/116690/teknopark-istanbul-2-etap-acilis-toreni-nde-yaptiklari-konusma,,2020-02-16,37.45510518,7.696254489,2.052334531,8.209338122,0.513083633,1949,0.205479452,55.92611596,0,0,1
450,12.02.2020,AKP Group Talk,Speech at the AK Party Group Meeting,PresSpeech451.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/116654/ak-parti-grup-toplantisi-nda-yaptiklari-konusma,,2020-02-12,28.83932377,10.93905384,6.25088791,10.22872567,6.392953545,7039,0.379310345,62.65094474,0,0,1
452,10.02.2020,Opening Ceremony,Speech at the Opening Ceremony of the National Cyber ​​Incidents Response Center,PresSpeech453.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/116602/ulusal-siber-olaylara-mudahale-merkezi-nin-acilis-toreni-nde-yaptiklari-konusma,,2020-02-10,52.21174764,5.801305294,1.087744743,2.175489485,0.0,2758,0.111111111,61.27628716,0,0,1
453,08.02.2020,Opening Ceremony,Speech at the Opening Ceremony of Burhan Felek Athletics Track,PresSpeech454.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/116590/burhan-felek-atletizm-pisti-nin-acilis-toreni-nde-yaptiklari-konusma,,2020-02-08,67.52168993,8.298755187,1.886080724,11.69370049,0.377216145,2651,0.122905028,89.77744247,0,0,1
454,05.02.2020,Public Address,Public Addresses in Delice,PresSpeech455.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/116571/delice-de-halka-hitaplari,,2020-02-05,56.27857897,17.23531481,11.95919803,5.627857897,2.110446711,2843,0.30625,93.21139641,0,0,1
456,05.02.2020,AKP Group Talk,Speech Delivered at the Ak Party Group Meeting,PresSpeech457.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/116550/ak-parti-grup-toplantisi-nda-yaptiklari-konusma,,2020-02-05,35.20804755,7.315957933,4.572473708,9.602194787,4.115226337,6561,0.207792208,60.81390032,0,0,1
464,24.01.2020,Opening Ceremony,Speech at the Opening Ceremony of the New Buildings of the Turkish-German University,PresSpeech465.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/115366/turk-alman-universitesi-yeni-binalari-nin-acilis-toreninde-yaptiklari-konusma,,2020-01-24,45.01607717,12.86173633,3.215434084,4.287245445,3.215434084,1866,0.285714286,68.59592712,0,0,1
469,14.01.2020,AKP Group Talk,Speech Delivered at the Ak Party Group Meeting,PresSpeech470.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/115288/ak-parti-grup-toplantisi-nda-yaptiklari-konusma,,2020-01-14,46.08718487,11.42331933,4.464285714,13.39285714,4.726890756,7616,0.247863248,80.09453782,0,0,1
471,08.01.2020,Opening Ceremony,Speech at the TurkStream Project Opening Ceremony,PresSpeech472.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/115235/turkakim-projesi-acilis-toreni-nde-yaptiklari-konusma,,2020-01-08,58.19295559,12.25114855,2.552322614,1.020929045,1.531393568,1959,0.210526316,75.54874936,0,0,1
472,06.01.2020,Opening Ceremony,Speech at the Opening Ceremony of the New Service Building of the National Intelligence Organization,PresSpeech473.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/115196/milli-istihbarat-teskilati-yeni-hizmet-binasi-nin-acilis-toreni-nde-yaptigi-konusma,,2020-01-06,49.5179667,7.887817704,1.752848379,6.57318142,1.314636284,2282,0.159292035,67.04645048,0,0,1
475,27.12.2019,Public Address,Public Addresses in Kocaeli Hereke,PresSpeech476.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/114183/kocaeli-hereke-de-halka-hitaplari,,2019-12-27,44.37977446,17.09712623,21.82611859,15.64205166,4.365223718,2749,0.385245902,103.3102947,0,0,1
476,27.12.2019,Opening Ceremony,"The Official Opening Ceremony of Informatics Valley, Turkey's Automobile Enterprise Group Speech at the Journey to Innovation Meeting Program",PresSpeech477.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/114161/bilisim-vadisi-nin-resmi-acilis-toreni-turkiye-nin-otomobili-girisim-grubu-yenilige-yolculuk-bulusmasi-programinda-yaptiklari-konusma,,2019-12-27,58.52272727,9.943181818,5.681818182,7.670454545,0.852272727,3520,0.169902913,82.67045455,0,0,1
499,27.11.2019,Opening Ceremony,Speech Delivered at the Opening Ceremony of the 35th COMCEC Meeting,PresSpeech500.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/113683/35-isedak-toplantisi-acilis-toreni-nde-yaptiklari-konusma,,2019-11-27,40.82344731,14.65457083,3.838101884,4.884856943,2.093510119,2866,0.358974359,66.29448709,0,0,1
501,26.11.2019,AKP Group Talk,Speech at the AK Party Group Meeting,PresSpeech502.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/113675/ak-parti-grup-toplantisinda-yaptiklari-konusma,,2019-11-26,38.9787234,11.40425532,8.510638298,10.89361702,6.29787234,5875,0.292576419,76.08510638,0,0,1
505,22.11.2019,Public Address,Public Addresses in İzmir Kiraz,PresSpeech506.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/113648/izmir-kiraz-da-halka-hitaplari,,2019-11-22,62.36860547,17.5192712,9.110021023,9.810791871,0.700770848,1427,0.280898876,99.50946041,0,0,1
506,22.11.2019,Public Address,"Public Addresses in Bayındır, İzmir",PresSpeech507.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/113643/izmir-bayindir-da-halka-hitaplari,,2019-11-22,56.58536585,24.3902439,13.65853659,1.951219512,0.975609756,1025,0.431034483,97.56097561,0,0,1
