date,context,title,file,folder,link,notes,datetime,We,I,You,They,He/She,wordcount,I/We,Sum,Covid
18.03.2019,Martyrs' Day,Speech of March 18 Martyrs' Day and 104th Anniversary of Çanakkale Victory,PresSpeech651.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/102531/18-mart-sehitleri-anma-gunu-ve-canakkale-zaferinin-104-yili-toreninde-yaptiklari-konusma,,3/18/2019 0:00,47.08624709,8.857808858,17.24941725,11.18881119,4.195804196,2145,0.188118812,88.57808858,0
09.03.2019,,Speech at the 5th TÜGVA Youth Meeting,PresSpeech652.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/102427/tugva-5-genclik-bulusmasinda-yaptiklari-konusma,,3/9/2019 0:00,40.27777778,9.722222222,19.90740741,6.481481481,2.777777778,2160,0.24137931,79.16666667,0
08.03.2019,,"Their Speech at the 8 March International Women's Day Meeting titled ""Our Heart Language Under the Same Sky Dome""",PresSpeech653.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/102426/-ayni-gok-kubbe-altinda-gonul-dilimiz-adli-8-mart-dunya-kadinlar-gunu-bulusmasinda-yaptiklari-konusma,,3/8/2019 0:00,48.51752022,16.17250674,8.471313054,10.78167116,4.235656527,2597,0.333333333,88.17866769,0
08.03.2019,,Speech at the Official Opening Ceremony of Göbeklitepe Ruins,PresSpeech654.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/102425/gobeklitepe-oren-yeri-resmi-acilis-toreninde-yaptiklari-konusma,,3/8/2019 0:00,36.76470588,12.60504202,2.62605042,5.777310924,2.100840336,1904,0.342857143,59.87394958,0
06.03.2019,,"Speech in the Program ""Turkey's Largest Farmer's Family is at the Nation's House""",PresSpeech655.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/102445/-turkiye-nin-en-buyuk-ciftci-ailesi-milletin-evinde-programinda-yaptiklari-konusma,,3/6/2019 0:00,48.21464596,8.271131733,6.65725237,10.28848094,0.605204761,4957,0.171548117,74.03671576,0
20.02.2019,,Their Speech at the First Council on Aging,PresSpeech656.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/102074/birinci-yaslilik-s-rasinda-yaptiklari-konusma,,2/20/2019 0:00,43.11497326,12.03208556,7.018716578,12.03208556,5.681818182,2992,0.279069767,79.87967914,0
19.02.2019,,Budapest Process 6th Ministerial Conference Guest Ministers and Heads of Delegation Speeches at the Dinner in Honor of,PresSpeech657.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/102067/budapeste-sureci-6-bakanlar-konferansi-konuk-bakan-ve-heyet-baskanlari-onuruna-aksam-yemeginde-yaptiklari-konusma,,2/19/2019 0:00,29.6735905,8.242664029,2.637652489,10.88031652,0.659413122,3033,0.277777778,52.09363666,0
13.02.2019,,Speech at the Turkey Tradesman Meeting,PresSpeech658.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/102214/turkiye-esnaf-bulusmasinda-yaptiklari-konusma,,2/13/2019 0:00,57.53823744,15.05219714,9.953872299,12.6244234,2.427773731,4119,0.261603376,97.59650401,0
10.02.2019,,Speech at the Atatürk Cultural Center Groundbreaking Ceremony,PresSpeech659.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/102213/ataturk-kultur-merkezi-temel-atma-toreninde-yaptiklari-konusma,,2/10/2019 0:00,35.22160258,5.870267097,4.109186968,12.03404755,2.641620194,3407,0.166666667,59.87672439,0
09.02.2019,,Speech by the Test and Training Ship Ufuk (A-591) at the Landing Ceremony,PresSpeech660.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/102212/test-ve-egitim-gemisi-ufuk-un-a-591-denize-inis-toreninde-yaptiklari-konusma,,2/9/2019 0:00,40.30418251,14.82889734,1.520912548,4.562737643,0,2630,0.367924528,61.21673004,0
07.02.2019,,Speech at the Acceptance of the Members of the US Chamber of Commerce and the American Turkic Council,PresSpeech661.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/101964/abd-ticaret-odasi-ve-amerikan-turk-konseyi-uyelerini-kabulunde-yaptiklar-konusma,,2/7/2019 0:00,45.17633343,13.99009035,7.286505392,7.577965608,1.748761294,3431,0.309677419,75.77965608,0
06.02.2019,,Speech Delivered at the Opening of METU Technopolis,PresSpeech662.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/102215/odtu-teknokent-acilisinda-yaptiklari-konusma,,2/6/2019 0:00,50.99260413,12.45620864,3.50330868,5.838847801,1.16776956,2569,0.244274809,73.95873881,0
05.02.2019,AKP Group Talk,Speech at the AK Party Group Meeting,PresSpeech663.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/101833/ak-parti-grup-toplantisinda-yaptiklari-konusma,,2/5/2019 0:00,48.42950048,8.717310087,5.119690051,12.03819012,4.289470043,7227,0.18,78.59416079,0
15.01.2019,AKP Group Talk,Speech at the AK Party Group Meeting,PresSpeech664.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/101591/ak-parti-grup-toplantisinda-yaptiklari-konusma,,1/15/2019 0:00,53.75293198,12.11884285,2.736512901,12.90070367,3.518373729,5116,0.225454545,85.02736513,0
10.01.2019,,Speech at the 2018 Ministry of Culture and Tourism Special Awards Ceremony,PresSpeech665.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/100527/2018-yili-kultur-ve-turizm-bakanligi-ozel-odulleri-toreninde-yaptiklari-konusma,,1/10/2019 0:00,38.70595032,13.28711727,2.310803004,6.354708261,7.510109763,1731,0.343283582,68.16868862,0
09.01.2019,,Speech at the Local Administrations Symposium in the Presidential System of Government,PresSpeech666.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/100484/cumhurbaskanligi-hukumet-sisteminde-yerel-yonetimler-sempozyumunda-yaptiklari-konusma,,1/9/2019 0:00,42.56495301,11.42435968,6.264971439,10.31877649,2.21116639,5427,0.268398268,72.78422701,0
08.01.2019,AKP Group Talk,Speech at the AK Party Group Meeting,PresSpeech667.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/100481/ak-parti-grup-toplantisinda-yaptiklari-konusma,,1/8/2019 0:00,37.56538279,8.876208591,4.91361547,11.88777936,6.815660168,6309,0.23628692,70.05864638,0
26.12.2018,AKP Group Talk,Speech at the AK Party Group Meeting,PresSpeech668.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/100313/ak-parti-grup-toplantisinda-yaptiklari-konusma,,12/26/2018 0:00,41.96891192,9.153713299,7.25388601,11.74438687,5.699481865,5790,0.218106996,75.82037997,0
14.12.2018,,Speech at the First Judicial Conference of the Organization of Islamic Cooperation,PresSpeech669.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/100110/islam-isbirligi-teskilati-birinci-yargi-konferansinda-yaptiklari-konusma,,12/14/2018 0:00,35.48795944,8.871989861,6.020278834,18.37769328,4.752851711,3156,0.25,73.51077313,0
28.11.2018,,Speech Delivered at the 34th COMCEC Meeting,PresSpeech670.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/99980/34-isedak-toplantisinda-yaptiklari-konusma,,11/28/2018 0:00,40.15240328,10.55099648,6.74091442,8.206330598,0.879249707,3412,0.262773723,66.52989449,0
27.11.2018,AKP Group Talk,Speech at the AK Party Group Meeting,PresSpeech671.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/99979/ak-parti-grup-toplantisinda-yaptiklari-konusma,,11/27/2018 0:00,42.38013699,11.98630137,9.417808219,14.12671233,3.63869863,4672,0.282828283,81.54965753,0
21.11.2018,Mukhtars Meeting,Speech Delivered at the 48th Mukhtars Meeting,PresSpeech672.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/99739/48-muhtarlar-toplantisinda-yaptiklari-konusma,,11/21/2018 0:00,36.67367438,9.577201588,12.84746555,14.01541696,5.606166783,4281,0.261146497,78.71992525,0
20.11.2018,AKP Group Talk,Speech at the AK Party Group Meeting,PresSpeech673.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/99717/ak-parti-grup-toplantisinda-yaptiklari-konusma,,11/20/2018 0:00,46.72669749,9.491360428,8.274519348,8.274519348,5.110732538,4109,0.203125,77.87782916,0
19.11.2018,,Speech at the Completion Ceremony of TurkStream Project Marine Section,PresSpeech674.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/99716/turkakim-projesi-deniz-bolumunun-tamamlanmasi-toreninde-yaptiklari-konusma,,11/19/2018 0:00,46.82622268,12.48699272,3.121748179,3.121748179,1.040582726,961,0.266666667,66.59729448,0
17.11.2018,,Speech Delivered at the Opening of the Mawlid-i Nebi Week 2018,PresSpeech675.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/99738/2018-yili-mevlid-i-nebi-haftasi-acilisinda-yaptiklari-konusma,,11/17/2018 0:00,36.10299973,17.78603663,4.247411733,10.3530661,15.927794,3767,0.492647059,84.4173082,0
17.11.2018,,Speech at the Opening Ceremony of the National Gardens,PresSpeech676.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/99746/millet-bahceleri-acilis-toreninde-yaptiklari-konusma,,11/17/2018 0:00,59.87634234,12.04035145,5.857468272,6.50829808,1.62707452,3073,0.201086957,85.90953466,0
10.11.2018,Ataturk Commemoration,Speech in the Commemoration of Atatürk Program,PresSpeech677.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/99718/ataturk-u-anma-programinda-yaptiklari-konusma,,11/10/2018 0:00,45.02196193,6.954612006,5.490483163,8.052708638,7.320644217,2732,0.154471545,72.84040996,0
07.11.2018,,Speech at the University of Health Sciences Academic Year Opening Ceremony,PresSpeech678.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/99573/saglik-bilimleri-universitesi-akademik-yil-acilis-toreninde-yaptiklari-konusma,,11/7/2018 0:00,58.54084753,8.300567934,8.73743993,6.116207951,1.31061599,2289,0.141791045,83.00567934,0
06.11.2018,,"Speech in the Program ""The Saplings are Growing with Saplings""",PresSpeech679.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/99558/-fidanlar-fidanlarla-buyuyor-programinda-yaptiklari-konusma,,11/6/2018 0:00,38.21923562,10.49979,4.199916002,5.039899202,3.359932801,2381,0.274725275,61.31877362,0
06.11.2018,AKP Group Talk,Speech at the AK Party Group Meeting,PresSpeech680.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/99557/ak-parti-grup-toplantisinda-yaptiklari-konusma,,11/6/2018 0:00,55.69368473,7.790485662,7.624730648,5.138405437,4.143875352,6033,0.139880952,80.39118183,0
04.11.2018,,Delivery of the Burgazada Corvette to the Naval Forces and the Speech of the Submarine Aydınreis at the First Welding Ceremony,PresSpeech681.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/99547/burgazada-korvetinin-deniz-kuvvetlerine-teslimi-ve-denizalti-aydinreis-in-ilk-kaynak-toreninde-yaptiklari-konusma,,11/4/2018 0:00,74.90864799,12.78928136,1.827040195,4.263093788,0,1642,0.170731707,93.78806334,0
03.11.2018,,Speech at the Turkey Youth Summit,PresSpeech682.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/99572/turkiye-genclik-zirvesinde-yaptiklari-konusma,,11/3/2018 0:00,41.78364988,17.1758877,10.56977704,15.6895128,2.972749794,6055,0.411067194,88.19157721,0
31.10.2018,,Speech at the National Technology Development Infrastructures Opening Ceremony,PresSpeech683.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/99747/milli-teknoloji-gelistirme-altyapilari-acilis-toreninde-yaptiklari-konusma,,10/31/2018 0:00,48.09160305,8.778625954,0.763358779,3.435114504,0,2620,0.182539683,61.06870229,0
30.10.2018,AKP Group Talk,Speech at the AK Party Group Meeting,PresSpeech684.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/99468/ak-parti-grup-toplantisinda-yaptiklari-konusma,,10/30/2018 0:00,47.08614865,8.868243243,7.179054054,13.09121622,3.16722973,4736,0.188340807,79.39189189,0
29.10.2018,,Speech Delivered at the Opening Ceremony of Istanbul Airport,PresSpeech685.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/99488/istanbul-havalimani-nin-acilis-toreninde-yaptiklari-konusma,,10/29/2018 0:00,42.60174971,11.79155572,2.662609357,3.042982122,0.760745531,2629,0.276785714,60.85964245,0
24.10.2018,,Speech from the Council of State to the Council of State at the International Symposium,PresSpeech686.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/99346/-s-ra-yi-devlet-ten-danistay-a-uluslararasi-sempozyumu-nda-yaptiklari-konusma,,10/24/2018 0:00,33.97773872,13.18101933,4.686584651,6.151142355,3.222026948,3414,0.387931034,61.21851201,0
23.10.2018,AKP Group Talk,Speech at the AK Party Group Meeting,PresSpeech687.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/99308/ak-parti-grup-toplantisinda-yaptiklari-konusma,,10/23/2018 0:00,44.59111397,9.98068255,3.702511269,5.795235029,4.990341275,6212,0.223826715,69.0598841,0
23.10.2018,,Speech at the Ministry of National Education 2023 Education Vision Document Presentation Meeting,PresSpeech688.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/99366/milli-egitim-bakanligi-2023-egitim-vizyon-belgesi-tanitim-toplantisinda-yaptiklari-konusma,,10/23/2018 0:00,63.20602474,12.91016676,5.110274341,7.530930608,3.496503497,3718,0.204255319,92.25389995,0
20.10.2018,,Speech at the Closing Ceremony of Diyarbakır Youth Festival,PresSpeech689.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/99345/diyarbakir-genclik-festivali-nin-kapanis-toreninde-yaptiklari-konusma,,10/20/2018 0:00,61.65413534,9.022556391,12.03007519,10.52631579,3.007518797,1995,0.146341463,96.2406015,0
19.10.2018,,Speech at the Opening Ceremony of SOCAR Star Refinery,PresSpeech690.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/99344/socar-star-rafinerisi-nin-acilis-toreninde-yaptiklari-konusma,,10/19/2018 0:00,40.44409199,11.10229976,2.379064235,9.516256939,0,1261,0.274509804,63.44171293,0
18.10.2018,,Moldova - Speech to the People of Comrat during their Visit to Gökoğuz Place,PresSpeech691.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/99343/moldova-gokoguz-yeri-ziyaretinde-komrat-halkina-hitaben-yaptiklari-konusma,,10/18/2018 0:00,38.42459174,18.25168108,24.97598463,6.243996158,0.480307397,2082,0.475,88.376561,0
16.10.2018,AKP Group Talk,Speech at the AK Party Group Meeting,PresSpeech692.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/99322/ak-parti-grup-toplantisinda-yaptiklari-konusma,,10/16/2018 0:00,57.74278215,9.0405366,2.624671916,6.415864684,2.916302129,3429,0.156565657,78.74015748,0
16.10.2018,,The Speech of the Judge and the Public Prosecutor at the Drawing Ceremony,PresSpeech693.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/99351/h-kim-ve-cumhuriyet-savcisi-kura-toreninde-yaptiklari-konusma,,10/16/2018 0:00,50.21276596,8.510638298,5.531914894,7.234042553,1.70212766,2350,0.169491525,73.19148936,0
15.10.2018,,Speech at the 35th Provincial Mufti Consultation Meeting,PresSpeech694.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/99321/35-il-muftuleri-istisare-toplantisinda-yaptiklari-konusma,,10/15/2018 0:00,43.66013072,8.888888889,7.058823529,8.62745098,4.444444444,3825,0.203592814,72.67973856,0
12.10.2018,,Speech of 2018 8th Term Specialist Private Commando Trainees at the Badge Donning Ceremony,PresSpeech695.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/99348/2018-8-inci-donem-uzman-erbas-komando-kursiyerlerinin-brove-takma-toreninde-yaptiklari-konusma,,10/12/2018 0:00,50.53852527,12.42750621,10.77050539,13.25600663,1.657000829,2414,0.245901639,88.64954432,0
10.10.2018,,Speech at the Turkey-Africa Economy and Business Forum,PresSpeech696.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/99372/turkiye-afrika-ekonomi-ve-is-forumunda-yaptiklari-konusma,,10/10/2018 0:00,47.4025974,10.38961039,10.38961039,9.415584416,0,3080,0.219178082,77.5974026,0
03.10.2018,,Speech at the Opening Ceremony of the Academic Year of Higher Education,PresSpeech697.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/99365/yuksekogretim-akademik-yili-acilis-toreninde-yaptiklari-konusma,,10/3/2018 0:00,58.09753161,10.83684527,5.117399157,6.321493076,2.107164359,3322,0.186528497,82.48043347,0
02.10.2018,AKP Group Talk,Speech at the AK Party Group Meeting,PresSpeech698.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/98914/ak-parti-grup-toplantisinda-yaptiklari-konusma,,10/2/2018 0:00,54.45544554,12.56664128,6.092916984,11.04341203,2.094440213,5252,0.230769231,86.25285605,0
01.10.2018,Grand National Assembly Opening,Opening Speech for the 27th Term 2nd Legislative Year of the Grand National Assembly of Turkey,PresSpeech699.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/98884/cumhurbaskanimiz-sayin-recep-tayyip-erdogan-in-tbmm-27-donem-2-yasama-yili-acis-konusmasi,,10/1/2018 0:00,60.64937717,4.900959771,2.246273229,6.534613028,0.204206657,4897,0.080808081,74.53542986,0
25.09.2018,,Speech to the 73rd United Nations General Assembly,PresSpeech700.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/98783/73-birlesmis-milletler-genel-kurulunda-yaptiklari-konusma,,9/25/2018 0:00,34.52644916,4.4345898,0.950269243,3.484320557,1.583782072,3157,0.128440367,44.97941083,0
24.09.2018,,Speech at the TURKEN Foundation Gala Dinner,PresSpeech701.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/98790/turken-vakfi-gala-yemeginde-yaptiklari-konusma,,9/24/2018 0:00,30.85999546,12.25323349,6.580440209,11.34558657,3.40367597,4407,0.397058824,64.4429317,0
24.09.2018,,Speech at the Program to Meet with the Turkish and Muslim Community in the USA,PresSpeech702.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/98789/abd-de-turk-ve-musluman-toplumuyla-bulusma-programinda-yaptiklari-konusma,,9/24/2018 0:00,48.49279161,14.41677588,8.519003932,12.4508519,1.31061599,3052,0.297297297,85.19003932,0
22.09.2018,,Speech at TEKNOFEST Istanbul,PresSpeech703.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/98791/teknofest-istanbul-da-yaptiklari-konusma,,9/22/2018 0:00,43.43660172,9.900990099,11.81731076,7.026509103,5.429575216,3131,0.227941176,77.61098691,0
19.09.2018,,Speech at the Veterans Day Ceremony,PresSpeech704.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/98641/gaziler-gunu-toreninde-yaptiklari-konusma-,,9/19/2018 0:00,45.60475876,13.54923992,5.948446794,11.89689359,4.296100463,3026,0.297101449,81.29543952,0
18.09.2018,,Speech Delivered at the Opening Ceremony of the 2018-2019 Academic Year,PresSpeech705.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/98630/2018-2019-egitim-ogretim-donemi-acilis-toreninde-yaptiklari-konusma,,9/18/2018 0:00,42.71235521,14.23745174,15.2027027,5.55019305,3.61969112,4144,0.333333333,81.32239382,0
15.09.2018,,Speech at the 100th Anniversary of the Liberation of Baku,PresSpeech706.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/98629/baku-nun-kurtulusunun-100-yil-donumu-toreninde-yaptiklari-konusma,,9/15/2018 0:00,36.68704836,17.78765981,1.667593107,7.782101167,3.891050584,1799,0.484848485,67.81545303,0
02.09.2018,,Kyrgyzstan-Turkey Manas University Speech at the Honorary Doctorate Award Ceremony,PresSpeech707.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/96517/kirgizistan-turkiye-manas-universitesi-fahri-doktora-unvani-tevcih-toreninde-yaptiklari-konusma,,9/2/2018 0:00,38.76349362,18.64573111,1.962708538,9.813542689,0.981354269,2038,0.481012658,70.16683023,0
02.09.2018,,Speech at the Turkey-Kyrgyzstan Business Forum,PresSpeech708.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/96516/turkiye-kirgizistan-is-forumunda-yaptiklari-konusma,,9/2/2018 0:00,43.41405789,12.69935027,7.678676905,10.63201418,1.772002363,3386,0.292517007,76.19610159,0
31.08.2018,,Speech Delivered at the Graduation Ceremony of the Black Petty Officer Vocational School,PresSpeech709.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/96331/kara-astsubay-meslek-yuksekokulu-mezuniyet-toreninde-yaptiklari-konusma,,8/31/2018 0:00,49.50115119,9.976976209,6.523407521,18.419033,2.302379125,2606,0.201550388,86.72294705,0
30.08.2018,,Speech at the National Defense University Military Academy Graduation Ceremony,PresSpeech710.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/96330/milli-savunma-universitesi-harp-okullari-mezuniyet-toreninde-yaptiklari-konusma,,8/30/2018 0:00,56.80793508,9.017132552,4.508566276,12.17312894,1.80342651,2218,0.158730159,84.31018936,0
30.08.2018,,Speech at the 30 August Victory Day Reception,PresSpeech711.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/96324/30-agustos-zafer-bayrami-resepsiyonunda-yaptiklari-konusma,,8/30/2018 0:00,62.88032454,12.1703854,2.704530088,8.113590264,0,1479,0.193548387,85.86883029,0
29.08.2018,,The Speech of the Radio and Television Journalists Association at the 2017 Media Oscars Award Ceremony,PresSpeech712.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/96329/radyo-televizyon-gazetecileri-dernegi-2017-yili-medya-oscarlari-odul-toreninde-yaptiklari-konusma,,8/29/2018 0:00,56.6759388,9.388038943,6.258692629,7.649513213,1.390820584,2876,0.165644172,81.36300417,0
26.08.2018,Manzikert Victory,"Speech Delivered at the Ceremony of the Conquest of Anatolia, Malazgirt 1071",PresSpeech713.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/96277/anadolu-nun-fethi-malazgirt-1071-toreninde-yaptiklari-konusma-,,8/26/2018 0:00,43.56636272,15.87301587,8.780817291,4.728132388,3.37723742,2961,0.364341085,76.32556569,0
13.08.2018,,Speech at the 10th Ambassadors Conference,PresSpeech714.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/96166/10-buyukelciler-konferansi-nda-yaptiklari-konusma,,8/13/2018 0:00,48.05548675,7.678969532,11.39459995,9.165221699,1.486252167,4037,0.159793814,77.7805301,0
15.07.2018,,Speech Delivered at the 15 July Martyrs' Bridge Meeting,PresSpeech715.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/96173/15-temmuz-sehitler-koprusu-bulusmasinda-yaptiklari-konusma,,7/15/2018 0:00,52.87206266,12.07571802,3.590078329,9.791122715,6.201044386,3064,0.228395062,84.53002611,0
15.07.2018,,Speech with Relatives and Veterans of 15 July Martyrs at the Meal Program,PresSpeech716.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/96172/15-temmuz-sehit-yakinlari-ve-gazileri-ile-yemek-programinda-yaptiklari-konusma,,7/15/2018 0:00,63.09041835,12.4831309,6.072874494,6.41025641,1.686909582,2964,0.197860963,89.74358974,0
13.07.2018,State Medal of Honor Conversion Ceremony,Speech to the Speaker of the Grand National Assembly of Turkey Binali Yıldırım at the State Medal of Honor Award Ceremony,PresSpeech717.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/94865/tbmm-baskani-binali-yildirim-a-devlet-seref-madalyasi-tevcih-toreninde-yaptiklari-konusma,,7/13/2018 0:00,44.26644182,14.33389545,6.745362563,4.215851602,15.59865093,2372,0.323809524,85.16020236,0
13.07.2018,,Speech at the Opening Ceremony of the First Meeting of the Presidential Cabinet,PresSpeech718.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/95917/cumhurbaskanligi-kabinesi-birinci-toplantisi-acilis-toreni-nde-yaptiklari-konusma,,7/13/2018 0:00,74.59312839,17.63110307,4.068716094,12.20614828,3.164556962,2212,0.236363636,111.6636528,0
09.07.2018,,Speech Delivered at the Presidential Inauguration Ceremony,PresSpeech719.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/94767/cumhurbaskanligi-goreve-baslama-toreninde-yaptiklari-konusma,,7/9/2018 0:00,71.88353048,20.47315742,5.004549591,4.549590537,1.819836215,2198,0.284810127,103.7306642,0
24.06.2018,,Balcony Speech at AK Party Headquarters,PresSpeech720.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/94716/ak-parti-genel-merkezinde-yaptiklari-balkon-konusmasi,,6/24/2018 0:00,53.85029618,25.84814216,22.07862143,5.385029618,0.538502962,1857,0.48,107.7005924,0
20.05.2018,International,Speech at the International University of Sarajevo Honorary Doctorate Conferral Ceremony,PresSpeech721.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/94037/uluslararasi-saraybosna-universitesi-fahri-doktora-tevcih-toreninde-yaptiklari-konusma,,5/20/2018 0:00,33.51420364,8.617938079,7.341206511,17.87424194,0.319182892,3133,0.257142857,67.66677306,0
20.05.2018,,Speech at the 6th UETD General Assembly,PresSpeech722.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/94022/6-uetd-genel-kurulunda-yaptiklari-konusma,,5/20/2018 0:00,50.4790839,11.2175742,13.55456882,14.02196775,3.271792475,4279,0.222222222,92.54498715,0
18.05.2018,,Speech at the Support for Jerusalem Rally,PresSpeech723.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/94021/kudus-e-destek-mitinginde-yaptiklari-konusma,,5/18/2018 0:00,32.01652466,15.49186677,7.229537826,8.520526723,4.647560031,3873,0.483870968,67.90601601,0
18.05.2018,,Speech at the Extraordinary Summit of the Organization of Islamic Cooperation,PresSpeech724.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/94020/islam-isbirligi-teskilati-olaganustu-zirvesinde-yaptiklari-konusma,,5/18/2018 0:00,31.21748179,12.48699272,6.243496358,3.121748179,1.040582726,1922,0.4,54.11030177,0
16.05.2018,,Speech with Martyrs' Families at the Iftar Program,PresSpeech725.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/94019/sehit-aileleriyle-iftar-programinda-yaptiklari-konusma,,5/16/2018 0:00,44.41812259,12.43707433,10.66034942,4.441812259,4.145691442,3377,0.28,76.10305004,0
14.05.2018,,"Speech at Chatham House, London",PresSpeech726.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/94018/londra-da-chatham-house-da-yaptiklari-konusma,,5/14/2018 0:00,33.83233533,4.491017964,2.694610778,5.688622754,1.497005988,3340,0.132743363,48.20359281,0
13.05.2018,,Speech at the Turkish-British Tatlıdil Forum,PresSpeech727.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/94017/turk-ingiliz-tatlidil-forumunda-yaptiklari-konusma,,5/13/2018 0:00,43.47826087,14.06649616,6.820119352,0.42625746,2.131287298,2346,0.323529412,66.92242114,0
12.05.2018,,Speech of the Council of State at the 150th Anniversary Dinner,PresSpeech728.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/94016/danistay-in-150-kurulus-yildonumu-yemeginde-yaptiklari-konusma,,5/12/2018 0:00,21.23730379,14.77377655,4.616805171,3.693444137,0,1083,0.695652174,44.32132964,0
08.05.2018,,Speech Delivered at the Collective Opening Ceremony of 250 Artifacts whose Restoration was Completed,PresSpeech729.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/92825/restorasyonu-tamamlanan-250-eserin-toplu-acilis-toreninde-yaptiklari-konusma,,5/8/2018 0:00,44.12719014,7.138221934,4.542504867,8.436080467,0,3082,0.161764706,64.2439974,0
